id,subject,catalog_number,code,academic_group,academic_org,career_level,effective_year,level,department,title
109140,CASPS,510,CASPS 510,CAS,CASPS,UGRD,2024,Graduate,CASPS,CASPS 510
109146,CASPS,525,CASPS 525,CAS,CASPS,UGRD,2024,Graduate,CASPS,CASPS 525
100110,CASAA,571,CASAA 571,CAS,CASAA,UGRD,2024,Graduate,CASAA,CASAA 571
112192,CFAFA,501S,CFAFA 501S,CFA,SUM,UGRD,2024,Graduate,SUM,CFAFA 501S
112198,CFAFA,560,CFAFA 560,CFA,CFA,UGRD,2024,Graduate,CFA,CFAFA 560
111228,CFAAR,527,CFAAR 527,CFA,CFA,UGRD,2024,Graduate,CFA,CFAAR 527
111336,CFAAR,639,CFAAR 639,CFA,CFA,GRAD,2024,Graduate,CFA,CFAAR 639
112526,CFAMH,710S,CFAMH 710S,CFA,CFA,GRAD,2025,Graduate,CFA,CFAMH 710S
161581,STHTH,827,STHTH 827,STH,STH,GRAD,2025,Graduate,STH,STHTH 827
222188,EOPME,47,EOPME 47,BU1,EOP,UGRD,2025,Introductory,EOP,EOPME 47
222196,WEDAP,638,WEDAP 638,WED,WED,GRAD,2025,Graduate,WED,WEDAP 638
127342,GMSCI,791,GMSCI 791,MED,GMS,GRAD,2025,Graduate,GMS,GMSCI 791
146157,QSTLA,245,QSTLA 245,QST,QST,UGRD,2025,Undergraduate Upper,QST,QSTLA 245
127754,GMSIM,670,GMSIM 670,MED,GMS,GRAD,2025,Graduate,GMS,GMSIM 670
127757,GMSIM,690,GMSIM 690,MED,GMS,GRAD,2025,Graduate,GMS,GMSIM 690
127765,GMSIM,705,GMSIM 705,MED,GMS,GRAD,2025,Graduate,GMS,GMSIM 705
127766,GMSIM,710S,GMSIM 710S,MED,GMS,GRAD,2025,Graduate,GMS,GMSIM 710S
105728,CASIR,521S,CASIR 521S,CAS,SUM,UGRD,2025,Graduate,SUM,CASIR 521S
221995,METLX,541,METLX 541,MET,MET,UGRD,2024,Graduate,MET,METLX 541
222027,WEDED,3TR,WEDED 3TR,WED,WED,UGRD,2024,Introductory,WED,WEDED 3TR
100076,CASAA,492,CASAA 492,CAS,CASAA,UGRD,2024,Advanced Undergraduate,CASAA,CASAA 492
106581,CASLF,491S,CASLF 491S,CAS,SUM,UGRD,2024,Advanced Undergraduate,SUM,CASLF 491S
106586,CASLF,492,CASLF 492,CAS,CASRS,UGRD,2024,Advanced Undergraduate,CASRS,CASLF 492
160913,STHTC,723,STHTC 723,STH,STH,GRAD,2025,Graduate,STH,STHTC 723
114572,CFATH,479,CFATH 479,CFA,CFA,UGRD,2025,Advanced Undergraduate,CFA,CFATH 479
122884,COMCM,301S,COMCM 301S,COM,SUM,UGRD,2025,Advanced Undergraduate,SUM,COMCM 301S
159409,SPHPH,729,SPHPH 729,SPH,SPH,GRAD,2025,Graduate,SPH,SPHPH 729
159607,SPHPH,975,SPHPH 975,SPH,SPH,GRAD,2025,Graduate,SPH,SPHPH 975
159651,SPHPM,790,SPHPM 790,SPH,SPH,GRAD,2025,Graduate,SPH,SPHPM 790
159592,SPHPH,971S,SPHPH 971S,SPH,SPH,GRAD,2025,Graduate,SPH,SPHPH 971S
159693,SPHPM,860,SPHPM 860,SPH,SPH,GRAD,2025,Graduate,SPH,SPHPM 860
159824,SPHSB,871S,SPHSB 871S,SPH,SPH,GRAD,2025,Graduate,SPH,SPHSB 871S
139870,METAH,380,METAH 380,MET,MET,UGRD,2025,Advanced Undergraduate,MET,METAH 380
139875,METAH,395,METAH 395,MET,MET,UGRD,2025,Advanced Undergraduate,MET,METAH 395
139880,METAH,419,METAH 419,MET,MET,UGRD,2025,Advanced Undergraduate,MET,METAH 419
106956,CASLJ,491,CASLJ 491,CAS,CASWL,UGRD,2025,Advanced Undergraduate,CASWL,CASLJ 491
106976,CASLK,250,CASLK 250,CAS,CASWL,UGRD,2025,Undergraduate Upper,CASWL,CASLK 250
104009,CASES,561,CASES 561,CAS,CASEE,UGRD,2024,Graduate,CASEE,CASES 561
104290,CASGE,539,CASGE 539,CAS,CASEE,UGRD,2024,Graduate,CASEE,CASGE 539
114603,CFATH,521,CFATH 521,CFA,CFA,UGRD,2024,Graduate,CFA,CFATH 521
114608,CFATH,528,CFATH 528,CFA,CFA,UGRD,2024,Graduate,CFA,CFATH 528
114648,CFATH,572,CFATH 572,CFA,CFA,UGRD,2024,Graduate,CFA,CFATH 572
114650,CFATH,573,CFATH 573,CFA,CFA,UGRD,2024,Graduate,CFA,CFATH 573
114691,CFATH,653,CFATH 653,CFA,CFA,GRAD,2024,Graduate,CFA,CFATH 653
114695,CFATH,660,CFATH 660,CFA,CFA,GRAD,2024,Graduate,CFA,CFATH 660
114653,CFATH,586,CFATH 586,CFA,CFA,UGRD,2024,Graduate,CFA,CFATH 586
114699,CFATH,665,CFATH 665,CFA,CFA,GRAD,2024,Graduate,CFA,CFATH 665
145727,QSTBA,810S,QSTBA 810S,QST,QST,GRAD,2024,Graduate,QST,QSTBA 810S
125556,ENGME,359,ENGME 359,ENG,ENG,UGRD,2024,Advanced Undergraduate,ENG,ENGME 359
146789,QSTSM,395S,QSTSM 395S,QST,SUM,UGRD,2024,Advanced Undergraduate,SUM,QSTSM 395S
125614,ENGME,500,ENGME 500,ENG,ENG,UGRD,2024,Graduate,ENG,ENGME 500
112528,CFAMH,711,CFAMH 711,CFA,CFA,GRAD,2025,Graduate,CFA,CFAMH 711
222122,CDSDX,601S,CDSDX 601S,CDS,SUM,GRAD,2024,Graduate,SUM,CDSDX 601S
161902,STHTN,820,STHTN 820,STH,STH,GRAD,2025,Graduate,STH,STHTN 820
222242,SPHBS,818,SPHBS 818,SPH,SPH,GRAD,2025,Graduate,SPH,SPHBS 818
222243,SPHBS,819,SPHBS 819,SPH,SPH,GRAD,2025,Graduate,SPH,SPHBS 819
105542,CASIR,357S,CASIR 357S,CAS,PAR,UGRD,2025,Advanced Undergraduate,PAR,CASIR 357S
222252,CASPO,359,CASPO 359,CAS,CASPO,UGRD,2025,Advanced Undergraduate,CASPO,CASPO 359
127897,GMSMI,701,GMSMI 701,MED,GMS,GRAD,2025,Graduate,GMS,GMSMI 701
222045,MEDMS,640,MEDMS 640,MED,MED,MEDS,2024,Graduate,MED,MEDMS 640
162876,STHTT,910,STHTT 910,STH,STH,GRAD,2024,Graduate,STH,STHTT 910
106038,CASJS,211,CASJS 211,CAS,CASJS,UGRD,2024,Undergraduate Upper,CASJS,CASJS 211
222097,METAT,544S,METAT 544S,MET,SUM,UGRD,2024,Graduate,SUM,METAT 544S
127043,GMSBI,788,GMSBI 788,MED,GMS,GRAD,2025,Graduate,GMS,GMSBI 788
126513,EOPCO,44,EOPCO 44,BU1,EOP,UGRD,2025,Introductory,EOP,EOPCO 44
222168,CASLF,479,CASLF 479,CAS,CASRS,UGRD,2025,Advanced Undergraduate,CASRS,CASLF 479
159060,SPHIH,745,SPHIH 745,SPH,SPH,GRAD,2025,Graduate,SPH,SPHIH 745
159080,SPHIH,757,SPHIH 757,SPH,SPH,GRAD,2025,Graduate,SPH,SPHIH 757
159103,SPHIH,771,SPHIH 771,SPH,SPH,GRAD,2025,Graduate,SPH,SPHIH 771
159131,SPHIH,811,SPHIH 811,SPH,SPH,GRAD,2025,Graduate,SPH,SPHIH 811
159140,SPHIH,854,SPHIH 854,SPH,SPH,GRAD,2025,Graduate,SPH,SPHIH 854
159186,SPHIH,951,SPHIH 951,SPH,SPH,GRAD,2025,Graduate,SPH,SPHIH 951
159321,SPHMC,871,SPHMC 871,SPH,SPH,GRAD,2025,Graduate,SPH,SPHMC 871
159367,SPHPH,511,SPHPH 511,SPH,SPH,GRAD,2025,Graduate,SPH,SPHPH 511
159584,SPHPH,950S,SPHPH 950S,SPH,SPH,GRAD,2025,Graduate,SPH,SPHPH 950S
159595,SPHPH,971,SPHPH 971,SPH,SPH,GRAD,2025,Graduate,SPH,SPHPH 971
159640,SPHPM,744S,SPHPM 744S,SPH,SPH,GRAD,2025,Graduate,SPH,SPHPM 744S
159742,SPHSB,752,SPHSB 752,SPH,SPH,GRAD,2025,Graduate,SPH,SPHSB 752
159750,SPHSB,800,SPHSB 800,SPH,SPH,GRAD,2025,Graduate,SPH,SPHSB 800
159778,SPHSB,813,SPHSB 813,SPH,SPH,GRAD,2025,Graduate,SPH,SPHSB 813
159827,SPHSB,871,SPHSB 871,SPH,SPH,GRAD,2025,Graduate,SPH,SPHSB 871
159843,SPHSB,940S,SPHSB 940S,SPH,SPH,GRAD,2025,Graduate,SPH,SPHSB 940S
104006,CASES,546,CASES 546,CAS,CASEE,UGRD,2024,Graduate,CASEE,CASES 546
104204,CASGE,340,CASGE 340,CAS,CASEE,UGRD,2024,Advanced Undergraduate,CASEE,CASGE 340
104264,CASGE,511,CASGE 511,CAS,CASEE,UGRD,2024,Graduate,CASEE,CASGE 511
110055,CASSO,355,CASSO 355,CAS,CASSO,UGRD,2024,Advanced Undergraduate,CASSO,CASSO 355
110083,CASSO,416,CASSO 416,CAS,CASSO,UGRD,2024,Advanced Undergraduate,CASSO,CASSO 416
110100,CASSO,434,CASSO 434,CAS,CASSO,UGRD,2024,Advanced Undergraduate,CASSO,CASSO 434
110648,CASWS,491,CASWS 491,CAS,CASWS,UGRD,2024,Advanced Undergraduate,CASWS,CASWS 491
107695,CASMA,118S,CASMA 118S,CAS,SUM,UGRD,2029,Undergraduate Lower,SUM,CASMA 118S
221921,SPHSB,747,SPHSB 747,SPH,SPH,GRAD,2024,Graduate,SPH,SPHSB 747
221926,CFATH,458,CFATH 458,CFA,CFA,UGRD,2024,Advanced Undergraduate,CFA,CFATH 458
114588,CFATH,502,CFATH 502,CFA,CFA,UGRD,2024,Graduate,CFA,CFATH 502
114598,CFATH,514,CFATH 514,CFA,CFA,UGRD,2024,Graduate,CFA,CFATH 514
114609,CFATH,531,CFATH 531,CFA,CFA,UGRD,2024,Graduate,CFA,CFATH 531
114639,CFATH,562,CFATH 562,CFA,CFA,UGRD,2024,Graduate,CFA,CFATH 562
114667,CFATH,602,CFATH 602,CFA,CFA,GRAD,2024,Graduate,CFA,CFATH 602
114675,CFATH,621,CFATH 621,CFA,CFA,GRAD,2024,Graduate,CFA,CFATH 621
114655,CFATH,591,CFATH 591,CFA,CFA,UGRD,2024,Graduate,CFA,CFATH 591
114701,CFATH,667,CFATH 667,CFA,CFA,GRAD,2024,Graduate,CFA,CFATH 667
114713,CFATH,681,CFATH 681,CFA,CFA,GRAD,2024,Graduate,CFA,CFATH 681
114714,CFATH,682,CFATH 682,CFA,CFA,GRAD,2024,Graduate,CFA,CFATH 682
114735,CFATH,758,CFATH 758,CFA,CFA,GRAD,2025,Graduate,CFA,CFATH 758
114754,CFATH,778,CFATH 778,CFA,CFA,GRAD,2024,Graduate,CFA,CFATH 778
114756,CFATH,780,CFATH 780,CFA,CFA,GRAD,2025,Graduate,CFA,CFATH 780
114758,CFATH,782,CFATH 782,CFA,CFA,GRAD,2025,Graduate,CFA,CFATH 782
114759,CFATH,783,CFATH 783,CFA,CFA,GRAD,2024,Graduate,CFA,CFATH 783
114769,CFATH,797,CFATH 797,CFA,CFA,GRAD,2025,Graduate,CFA,CFATH 797
114794,CFATH,883,CFATH 883,CFA,CFA,GRAD,2025,Graduate,CFA,CFATH 883
114795,CFATH,884,CFATH 884,CFA,CFA,GRAD,2025,Graduate,CFA,CFATH 884
114338,CFATH,99,CFATH 99,CFA,CFA,UGRD,2026,Introductory,CFA,CFATH 99
114341,CFATH,102,CFATH 102,CFA,CFA,UGRD,2028,Undergraduate Lower,CFA,CFATH 102
114403,CFATH,222,CFATH 222,CFA,CFA,UGRD,2024,Undergraduate Upper,CFA,CFATH 222
114499,CFATH,371,CFATH 371,CFA,CFA,UGRD,2024,Advanced Undergraduate,CFA,CFATH 371
114500,CFATH,372,CFATH 372,CFA,CFA,UGRD,2024,Advanced Undergraduate,CFA,CFATH 372
114507,CFATH,379,CFATH 379,CFA,CFA,UGRD,2025,Advanced Undergraduate,CFA,CFATH 379
162027,STHTO,807,STHTO 807,STH,STH,GRAD,2024,Graduate,STH,STHTO 807
114826,CGSHU,112,CGSHU 112,CGS,CGS,UGRD,2024,Undergraduate Lower,CGS,CGSHU 112
114872,CGSNS,112,CGSNS 112,CGS,CGS,UGRD,2024,Undergraduate Lower,CGS,CGSNS 112
221992,SARHS,676,SARHS 676,SAR,SAR,GRAD,2024,Graduate,SAR,SARHS 676
145846,QSTES,215,QSTES 215,QST,QST,UGRD,2024,Undergraduate Upper,QST,QSTES 215
146511,QSTOB,998S,QSTOB 998S,QST,QST,GRAD,2024,Graduate,QST,QSTOB 998S
146514,QSTOB,999S,QSTOB 999S,QST,SUM,GRAD,2024,Graduate,SUM,QSTOB 999S
106760,CASLH,211,CASLH 211,CAS,CASWL,UGRD,2025,Undergraduate Upper,CASWL,CASLH 211
107601,CASLY,212,CASLY 212,CAS,CASWL,UGRD,2025,Undergraduate Upper,CASWL,CASLY 212
103177,CASEE,532S,CASEE 532S,CAS,CASEE,UGRD,2024,Graduate,CASEE,CASEE 532S
100074,CASAA,491,CASAA 491,CAS,CASAA,UGRD,2024,Advanced Undergraduate,CASAA,CASAA 491
102326,CASCL,492,CASCL 492,CAS,CASCL,UGRD,2024,Advanced Undergraduate,CASCL,CASCL 492
108792,CASPO,528,CASPO 528,CAS,CASPO,UGRD,2024,Graduate,CASPO,CASPO 528
107923,CASMR,533S,CASMR 533S,CAS,SUM,UGRD,2024,Graduate,SUM,CASMR 533S
222187,EOPME,37,EOPME 37,BU1,EOP,UGRD,2025,Introductory,EOP,EOPME 37
128221,GMSPM,832,GMSPM 832,MED,GMS,GRAD,2025,Graduate,GMS,GMSPM 832
210021,LAWBK,XFR2,LAWBK XFR2,LAW,LAW,LAW,2025,Introductory,LAW,LAWBK XFR2
210004,LAWBK,2,LAWBK 2,LAW,LAW,LAW,2025,Introductory,LAW,LAWBK 2
136702,LAWBK,960,LAWBK 960,LAW,LAW,LAW,2025,Graduate,LAW,LAWBK 960
105750,CASIR,528,CASIR 528,CAS,PAR,UGRD,2025,Graduate,PAR,CASIR 528
159036,SPHIH,722,SPHIH 722,SPH,SPH,GRAD,2025,Graduate,SPH,SPHIH 722
159053,SPHIH,741,SPHIH 741,SPH,SPH,GRAD,2025,Graduate,SPH,SPHIH 741
159077,SPHIH,755,SPHIH 755,SPH,SPH,GRAD,2025,Graduate,SPH,SPHIH 755
102741,CASEC,171,CASEC 171,CAS,CASEC,UGRD,2024,Undergraduate Lower,CASEC,CASEC 171
108885,CASPO,566S,CASPO 566S,CAS,CASPO,UGRD,2024,Graduate,CASPO,CASPO 566S
109001,CASPS,200,CASPS 200,CAS,CASPS,UGRD,2024,Undergraduate Upper,CASPS,CASPS 200
109072,CASPS,345,CASPS 345,CAS,CASPS,UGRD,2024,Advanced Undergraduate,CASPS,CASPS 345
109148,CASPS,529,CASPS 529,CAS,CASPS,UGRD,2024,Graduate,CASPS,CASPS 529
110034,CASSO,333,CASSO 333,CAS,CASSO,UGRD,2024,Advanced Undergraduate,CASSO,CASSO 333
110605,CASWS,342,CASWS 342,CAS,CASWS,UGRD,2024,Advanced Undergraduate,CASWS,CASWS 342
110645,CASWS,478,CASWS 478,CAS,CASWS,UGRD,2024,Advanced Undergraduate,CASWS,CASWS 478
221914,STHMR,801,STHMR 801,STH,STH,GRAD,2024,Graduate,STH,STHMR 801
156035,SHAHF,710,SHAHF 710,SHA,SHA,GRAD,2024,Graduate,SHA,SHAHF 710
156052,SHAHF,760,SHAHF 760,SHA,SHA,GRAD,2024,Graduate,SHA,SHAHF 760
146419,QSTMS,742,QSTMS 742,QST,QST,GRAD,2024,Graduate,QST,QSTMS 742
222021,GMSOH,690,GMSOH 690,MED,GMS,GRAD,2024,Graduate,GMS,GMSOH 690
149071,SARSH,744S,SARSH 744S,SAR,SUM,GRAD,2024,Graduate,SUM,SARSH 744S
160782,STHTA,726,STHTA 726,STH,STH,GRAD,2024,Graduate,STH,STHTA 726
160783,STHTA,727,STHTA 727,STH,STH,GRAD,2024,Graduate,STH,STHTA 727
222130,CDSDX,701,CDSDX 701,CDS,CDS,GRAD,2025,Graduate,CDS,CDSDX 701
222137,CASWS,319,CASWS 319,CAS,CASWS,UGRD,2025,Advanced Undergraduate,CASWS,CASWS 319
222138,CASWS,559,CASWS 559,CAS,CASWS,UGRD,2025,Graduate,CASWS,CASWS 559
148210,SAROT,568,SAROT 568,SAR,SAR,UGRD,2024,Graduate,SAR,SAROT 568
122850,COMCI,533,COMCI 533,COM,COM,UGRD,2024,Graduate,COM,COMCI 533
221987,METUA,551,METUA 551,MET,MET,UGRD,2024,Graduate,MET,METUA 551
161347,STHTC,983,STHTC 983,STH,STH,GRAD,2024,Graduate,STH,STHTC 983
146801,QSTSM,498S,QSTSM 498S,QST,QST,UGRD,2024,Advanced Undergraduate,QST,QSTSM 498S
106636,CASLG,111,CASLG 111,CAS,CASWL,UGRD,2025,Undergraduate Lower,CASWL,CASLG 111
125943,ENGMS,504,ENGMS 504,ENG,ENG,UGRD,2024,Graduate,ENG,ENGMS 504
125997,ENGMS,991,ENGMS 991,ENG,ENG,GRAD,2024,Graduate,ENG,ENGMS 991
126373,ENGSE,991,ENGSE 991,ENG,ENG,GRAD,2024,Graduate,ENG,ENGSE 991
112301,CFAME,638S,CFAME 638S,CFA,SUM,GRAD,2024,Graduate,SUM,CFAME 638S
222220,SARHS,555,SARHS 555,SAR,SAR,UGRD,2025,Graduate,SAR,SARHS 555
106992,CASLK,375,CASLK 375,CAS,CASWL,UGRD,2025,Advanced Undergraduate,CASWL,CASLK 375
107092,CASLN,492,CASLN 492,CAS,CASWL,UGRD,2025,Advanced Undergraduate,CASWL,CASLN 492
107168,CASLR,280,CASLR 280,CAS,CASWL,UGRD,2025,Undergraduate Upper,CASWL,CASLR 280
107170,CASLR,282,CASLR 282,CAS,CASWL,UGRD,2025,Undergraduate Upper,CASWL,CASLR 282
107192,CASLR,327,CASLR 327,CAS,CASWL,UGRD,2025,Advanced Undergraduate,CASWL,CASLR 327
107202,CASLR,402,CASLR 402,CAS,CASWL,UGRD,2025,Advanced Undergraduate,CASWL,CASLR 402
102758,CASEC,290,CASEC 290,CAS,CASEC,UGRD,2024,Undergraduate Upper,CASEC,CASEC 290
102775,CASEC,305S,CASEC 305S,CAS,SUM,UGRD,2024,Advanced Undergraduate,SUM,CASEC 305S
102820,CASEC,355,CASEC 355,CAS,CASEC,UGRD,2024,Advanced Undergraduate,CASEC,CASEC 355
102988,CASEC,569,CASEC 569,CAS,CASEC,UGRD,2024,Graduate,CASEC,CASEC 569
104167,CASGE,226S,CASGE 226S,CAS,SUM,UGRD,2024,Undergraduate Upper,SUM,CASGE 226S
104195,CASGE,323S,CASGE 323S,CAS,SUM,UGRD,2024,Advanced Undergraduate,SUM,CASGE 323S
104201,CASGE,331S,CASGE 331S,CAS,SUM,UGRD,2024,Advanced Undergraduate,SUM,CASGE 331S
110647,CASWS,491S,CASWS 491S,CAS,SUM,UGRD,2024,Advanced Undergraduate,SUM,CASWS 491S
106550,CASLF,448,CASLF 448,CAS,CASRS,UGRD,2024,Advanced Undergraduate,CASRS,CASLF 448
114631,CFATH,550,CFATH 550,CFA,CFA,UGRD,2024,Graduate,CFA,CFATH 550
114664,CFATH,598,CFATH 598,CFA,CFA,UGRD,2024,Graduate,CFA,CFATH 598
114677,CFATH,623,CFATH 623,CFA,CFA,GRAD,2026,Graduate,CFA,CFATH 623
114688,CFATH,648,CFATH 648,CFA,CFA,GRAD,2024,Graduate,CFA,CFATH 648
114737,CFATH,761,CFATH 761,CFA,CFA,GRAD,2024,Graduate,CFA,CFATH 761
114744,CFATH,768,CFATH 768,CFA,CFA,GRAD,2025,Graduate,CFA,CFATH 768
221935,SHASE,727,SHASE 727,SHA,SHA,GRAD,2024,Graduate,SHA,SHASE 727
145723,QSTBA,775S,QSTBA 775S,QST,QST,GRAD,2024,Graduate,QST,QSTBA 775S
136745,LAWGI,999E,LAWGI 999E,LAW,LAW,LAW,2024,Graduate,LAW,LAWGI 999E
101099,CASAS,111,CASAS 111,CAS,CASAS,UGRD,2024,Undergraduate Lower,CASAS,CASAS 111
136400,HUBCC,126,HUBCC 126,BU1,HUB,UGRD,2024,Undergraduate Lower,HUB,HUBCC 126
113141,CFAMT,580S,CFAMT 580S,CFA,CFA,UGRD,2024,Graduate,CFA,CFAMT 580S
222000,SARHS,465,SARHS 465,SAR,SAR,UGRD,2024,Advanced Undergraduate,SAR,SARHS 465
122990,COMCM,437,COMCM 437,COM,COM,UGRD,2024,Advanced Undergraduate,COM,COMCM 437
123023,COMCM,473,COMCM 473,COM,COM,UGRD,2024,Advanced Undergraduate,COM,COMCM 473
160788,STHTA,801S,STHTA 801S,STH,SUM,GRAD,2024,Graduate,SUM,STHTA 801S
114172,CFAMU,780S,CFAMU 780S,CFA,CFA,GRAD,2024,Graduate,CFA,CFAMU 780S
160751,STHHC,888,STHHC 888,STH,STH,GRAD,2024,Graduate,STH,STHHC 888
124281,COMJO,737,COMJO 737,COM,COM,GRAD,2024,Graduate,COM,COMJO 737
123137,COMCM,541,COMCM 541,COM,COM,UGRD,2025,Graduate,COM,COMCM 541
222098,CASHI,237S,CASHI 237S,CAS,SUM,UGRD,2024,Undergraduate Upper,SUM,CASHI 237S
138315,LAWOX,999,LAWOX 999,LAW,LAW,LAW,2024,Graduate,LAW,LAWOX 999
222034,QSTOM,839,QSTOM 839,QST,QST,GRAD,2024,Graduate,QST,QSTOM 839
123399,COMCO,570,COMCO 570,COM,COM,UGRD,2024,Graduate,COM,COMCO 570
221463,SDMOS,885,SDMOS 885,SDM,SDM,DENT,2025,Graduate,SDM,SDMOS 885
159464,SPHPH,781,SPHPH 781,SPH,SPH,GRAD,2024,Graduate,SPH,SPHPH 781
222193,CASHI,809,CASHI 809,CAS,CASHI,GRAD,2025,Graduate,CASHI,CASHI 809
108953,CASPO,597,CASPO 597,CAS,CASPO,UGRD,2025,Graduate,CASPO,CASPO 597
159411,SPHPH,731,SPHPH 731,SPH,SPH,GRAD,2025,Graduate,SPH,SPHPH 731
159813,SPHSB,833S,SPHSB 833S,SPH,SPH,GRAD,2025,Graduate,SPH,SPHSB 833S
100618,CASAM,369,CASAM 369,CAS,CASAM,UGRD,2025,Advanced Undergraduate,CASAM,CASAM 369
125625,ENGME,508,ENGME 508,ENG,ENG,UGRD,2025,Graduate,ENG,ENGME 508
137163,LAWJD,808,LAWJD 808,LAW,LAW,LAW,2025,Graduate,LAW,LAWJD 808
222302,METAR,725,METAR 725,MET,MET,GRAD,2025,Graduate,MET,METAR 725
222304,SPHPH,517,SPHPH 517,SPH,SPH,GRAD,2025,Graduate,SPH,SPHPH 517
139853,METAH,336,METAH 336,MET,MET,UGRD,2025,Advanced Undergraduate,MET,METAH 336
107099,CASLO,211,CASLO 211,CAS,PAR,UGRD,2025,Undergraduate Upper,PAR,CASLO 211
139883,METAH,491,METAH 491,MET,MET,UGRD,2025,Advanced Undergraduate,MET,METAH 491
140626,METCS,231,METCS 231,MET,MET,UGRD,2025,Undergraduate Upper,MET,METCS 231
109226,CASPY,233,CASPY 233,CAS,CASPY,UGRD,2024,Undergraduate Upper,CASPY,CASPY 233
114934,CGSSS,111,CGSSS 111,CGS,CGS,UGRD,2024,Undergraduate Lower,CGS,CGSSS 111
114933,CGSSS,111S,CGSSS 111S,CGS,SUM,UGRD,2024,Undergraduate Lower,SUM,CGSSS 111S
114936,CGSSS,112,CGSSS 112,CGS,CGS,UGRD,2024,Undergraduate Lower,CGS,CGSSS 112
114938,CGSSS,200,CGSSS 200,CGS,CGS,UGRD,2024,Undergraduate Upper,CGS,CGSSS 200
107105,CASLP,112,CASLP 112,CAS,CASRS,UGRD,2025,Undergraduate Lower,CASRS,CASLP 112
222104,CASCS,392S,CASCS 392S,CAS,SUM,UGRD,2024,Advanced Undergraduate,SUM,CASCS 392S
222140,CFAMP,541,CFAMP 541,CFA,CFA,UGRD,2025,Graduate,CFA,CFAMP 541
136637,LAWBK,900,LAWBK 900,LAW,LAW,LAW,2024,Graduate,LAW,LAWBK 900
113318,CFAMU,198,CFAMU 198,CFA,CFA,UGRD,2025,Undergraduate Lower,CFA,CFAMU 198
101270,CASBI,211,CASBI 211,CAS,CASBI,UGRD,2025,Undergraduate Upper,CASBI,CASBI 211
162831,STHTT,884,STHTT 884,STH,STH,GRAD,2025,Graduate,STH,STHTT 884
127029,GMSBI,777,GMSBI 777,MED,GMS,GRAD,2025,Graduate,GMS,GMSBI 777
158283,SPHBS,943,SPHBS 943,SPH,SPH,GRAD,2025,Graduate,SPH,SPHBS 943
158449,SPHEH,771,SPHEH 771,SPH,SPH,GRAD,2025,Graduate,SPH,SPHEH 771
158553,SPHEP,721,SPHEP 721,SPH,SPH,GRAD,2025,Graduate,SPH,SPHEP 721
158626,SPHGH,702,SPHGH 702,SPH,SPH,GRAD,2025,Graduate,SPH,SPHGH 702
158651,SPHGH,756,SPHGH 756,SPH,SPH,GRAD,2025,Graduate,SPH,SPHGH 756
158652,SPHGH,757,SPHGH 757,SPH,SPH,GRAD,2025,Graduate,SPH,SPHGH 757
158662,SPHGH,777,SPHGH 777,SPH,SPH,GRAD,2025,Graduate,SPH,SPHGH 777
158693,SPHGH,950,SPHGH 950,SPH,SPH,GRAD,2025,Graduate,SPH,SPHGH 950
158692,SPHGH,950S,SPHGH 950S,SPH,SPH,GRAD,2025,Graduate,SPH,SPHGH 950S
158694,SPHGH,951S,SPHGH 951S,SPH,SPH,GRAD,2025,Graduate,SPH,SPHGH 951S
105647,CASIR,429,CASIR 429,CAS,PAR,UGRD,2025,Advanced Undergraduate,PAR,CASIR 429
146046,QSTIM,345,QSTIM 345,QST,QST,UGRD,2025,Advanced Undergraduate,QST,QSTIM 345
106349,CASLD,114,CASLD 114,CAS,PAR,UGRD,2025,Undergraduate Lower,PAR,CASLD 114
111872,CFADR,473,CFADR 473,CFA,CFA,UGRD,2024,Advanced Undergraduate,CFA,CFADR 473
114139,CFAMU,765S,CFAMU 765S,CFA,SUM,GRAD,2024,Graduate,SUM,CFAMU 765S
160840,STHTA,891S,STHTA 891S,STH,SUM,GRAD,2024,Graduate,SUM,STHTA 891S
123373,COMCO,501,COMCO 501,COM,COM,UGRD,2024,Graduate,COM,COMCO 501
123940,COMFT,953,COMFT 953,COM,COM,GRAD,2024,Graduate,COM,COMFT 953
112483,CFAMH,541,CFAMH 541,CFA,CFA,UGRD,2025,Graduate,CFA,CFAMH 541
112550,CFAMH,733,CFAMH 733,CFA,CFA,GRAD,2025,Graduate,CFA,CFAMH 733
160993,STHTC,809,STHTC 809,STH,STH,GRAD,2024,Graduate,STH,STHTC 809
222144,METUA,598S,METUA 598S,MET,SUM,UGRD,2024,Graduate,SUM,METUA 598S
127927,GMSMM,705,GMSMM 705,MED,GMS,GRAD,2025,Graduate,GMS,GMSMM 705
102254,CASCL,313,CASCL 313,CAS,CASCL,UGRD,2025,Advanced Undergraduate,CASCL,CASCL 313
123337,COMCO,102,COMCO 102,COM,COM,UGRD,2025,Undergraduate Lower,COM,COMCO 102
122936,COMCM,411S,COMCM 411S,COM,SUM,UGRD,2025,Advanced Undergraduate,SUM,COMCM 411S
222290,CASJS,357E,CASJS 357E,CAS,SAB,UGRD,2025,Advanced Undergraduate,SAB,CASJS 357E
140073,METAT,721,METAT 721,MET,MET,GRAD,2025,Graduate,MET,METAT 721
158414,SPHEH,710,SPHEH 710,SPH,SPH,GRAD,2025,Graduate,SPH,SPHEH 710
159073,SPHIH,755S,SPHIH 755S,SPH,SPH,GRAD,2025,Graduate,SPH,SPHIH 755S
159078,SPHIH,756,SPHIH 756,SPH,SPH,GRAD,2025,Graduate,SPH,SPHIH 756
